3601080004,3601080,KADUPANDAK,kadupandak,-6.501184599,105.9618742,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080005,3601080,BUNGURCOPONG,bungurcopong,-6.514497507,105.9431623,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080006,3601080,PASIRSEDANG,pasirsedang,-6.477499684,105.9478239,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080007,3601080,PASIRPANJANG,pasirpanjang,-6.474251689,105.9202311,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080008,3601080,KADUBERA,kadubera,-6.456736929,105.917951,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080009,3601080,GANGGAENG,ganggaeng,-6.492019429,105.9197217,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090002,3601090,MEKARSARI,mekarsari,-6.471746047,105.9738583,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090003,3601090,CIJAKAN,cijakan,-6.486105634,105.9876011,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090004,3601090,CITUMENGGUNG,citumenggung,-6.464737356,105.9994006,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090005,3601090,CAHAYAMEKAR,cahayamekar,-6.443451064,106.0097638,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090006,3601090,BOJONG,bojong,-7.132367598,109.1512894,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090007,3601090,BANYUMAS,banyumas,-6.417911605,105.9993802,2022-06-14 02:03:07,2022-06-14 02:03:07
3601090008,3601090,MANGGUNGJAYA,manggungjaya,-6.424004494,106.0151348,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100005,3601100,SUKALANGU,sukalangu,-6.450083505,105.9274585,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100006,3601100,LANGENSARI,langensari,-6.436474583,105.9392933,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100008,3601100,MAJAU,majau,-6.439392118,105.9544282,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100009,3601100,MEDALSARI,medalsari,-6.412697596,105.9533567,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100010,3601100,SODONG,sodong,-6.4070699,105.9731495,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100011,3601100,MEKARWANGI,mekarwangi,-6.420562881,105.9896468,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100012,3601100,CIANDUR,ciandur,-6.402578495,105.9850263,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100013,3601100,SAKETI,saketi,-6.403620199,105.9973457,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100014,3601100,KADUDAMPIT,kadudampit,-6.391019544,105.9986381,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100015,3601100,GIRIJAYA,girijaya,-6.386741921,105.9831672,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100016,3601100,WANAGIRI,wanagiri,-6.378258228,105.9907051,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100017,3601100,PARIGI,parigi,-6.3694744,105.9927805,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100018,3601100,TALAGASARI,talagasari,-6.381851597,105.9721779,2022-06-14 02:03:07,2022-06-14 02:03:07
3601100019,3601100,SINDANGHAYU,sindanghayu,-6.39282,105.9613593,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101001,3601101,KONDANGJAYA,kondangjaya,-6.416101479,105.9103027,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101002,3601101,KUBANGKONDANG,kubangkondang,-6.440202738,105.8977787,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101003,3601101,CISEREH,cisereh,-6.437908787,105.9094305,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101004,3601101,CIBARANI,cibarani,-6.431302041,105.9193273,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101005,3601101,RAWASARI,rawasari,-6.416529108,105.9407812,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101006,3601101,PASIREURIH,pasireurih,-6.391314888,105.9503104,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101007,3601101,KADURONYOK,kaduronyok,-6.375120139,105.963216,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101008,3601101,CIHERANGJAYA,ciherangjaya,-6.372265426,105.9556367,2022-06-14 02:03:07,2022-06-14 02:03:07
3601101009,3601101,PALEMBANG,palembang,-6.358435088,105.9630461,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110020,3601110,TEGALPAPAK,tegalpapak,-6.442901548,105.8298941,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110021,3601110,MARGAGIRI,margagiri,-6.418128421,105.8346295,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110022,3601110,BAMA,bama,-6.404408738,105.8475913,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110023,3601110,PAGELARAN,pagelaran,-5.373027419,104.8783306,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110024,3601110,SUKADAME,sukadame,-6.435247719,105.8667804,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110025,3601110,BULAGOR,bulagor,-6.440779536,105.8828361,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110026,3601110,SURAKARTA,surakarta,-6.425183516,105.8793245,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110027,3601110,HARAPANKARYA,harapankarya,-6.414227523,105.8796817,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110029,3601110,MONTOR,montor,-6.404732743,105.8721181,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110030,3601110,KARTASANA,kartasana,-6.412041,105.862438,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110031,3601110,SENANGSARI,senangsari,-6.39958427,105.8550157,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110032,3601110,SINDANGLAYA,sindanglaya,-6.40466375,105.8353413,2022-06-14 02:03:07,2022-06-14 02:03:07
3601110033,3601110,MARGASANA,margasana,-6.395476613,105.8382944,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111009,3601111,PASIRGADUNG,pasirgadung,-6.48869446,105.8962371,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111010,3601111,PATIA,patia,-6.487799338,105.8662954,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111011,3601111,BABAKANKEUSIK,babakankeusik,-6.479179268,105.8782996,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111012,3601111,CIMOYAN,cimoyan,-6.475672131,105.8979393,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111013,3601111,IDAMAN,idaman,-6.454196014,105.8890414,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111014,3601111,CIAWI,ciawi,-6.456393491,105.8650533,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111015,3601111,SURIANEUN,surianeun,-6.456493031,105.8576697,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111016,3601111,RAHAYU,rahayu,-6.448406731,105.8501471,2022-06-14 02:03:07,2022-06-14 02:03:07
3601111017,3601111,SIMPANGTIGA,simpangtiga,-6.503996667,105.8983128,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112001,3601112,SEUSEUPAN,seuseupan,-6.546711765,105.8202059,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112002,3601112,KARYASARI,karyasari,-6.541187048,105.8435846,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112003,3601112,PASIRKADU,pasirkadu,-6.519623011,105.8540648,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112004,3601112,PERDANA,perdana,-6.525853016,105.8376311,2022-06-14 02:03:07,2022-06-14 02:03:07
3601112005,3601112,SUKARESMI,sukaresmi,-6.730920647,107.1279816,2022-06-14 02:03:07,2022-06-14 02:03:07
